ID,Specimen,GonadTypeID,Side,IsDry,DryBox,CurateDate,EditDate,EditUser,RecordCreationDate
40278,JGC0212,3,NA,NA,NA,2023-11-30,2023-11-30 10:59:45.997,Keiko.Sherman,2023-11-30 10:59:06.517
40279,JGC0212,2,R,NA,NA,2023-11-30,2023-11-30 10:59:45.997,Keiko.Sherman,2023-11-30 10:59:14.247
40280,GLD0005,2,R,NA,NA,2023-11-30,2023-11-30 11:06:21.697,Keiko.Sherman,2023-11-30 11:03:33.9
40281,GLD0005,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:21.697,Keiko.Sherman,2023-11-30 11:03:46.04
40282,GLD0009,2,R,NA,NA,2023-11-30,2023-11-30 11:06:22.453,Keiko.Sherman,2023-11-30 11:03:49.053
40283,GLD0009,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:22.453,Keiko.Sherman,2023-11-30 11:03:51.58
40284,GLD0011,2,R,NA,NA,2023-11-30,2023-11-30 11:06:23.35,Keiko.Sherman,2023-11-30 11:03:53.427
40285,GLD0011,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:23.35,Keiko.Sherman,2023-11-30 11:03:55.587
40286,GLD0012,2,R,Y,3,2023-11-30,2025-05-12 13:57:26.99,Elyse.Wurster,2023-11-30 11:04:09.64
40287,GLD0013,2,R,NA,NA,2023-11-30,2023-11-30 11:06:24.76,Keiko.Sherman,2023-11-30 11:04:12.11
40288,GLD0013,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:24.76,Keiko.Sherman,2023-11-30 11:04:15.013
40289,GLD0015,2,R,NA,NA,2023-11-30,2023-11-30 11:06:25.68,Keiko.Sherman,2023-11-30 11:04:18.427
40290,GLD0015,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:25.68,Keiko.Sherman,2023-11-30 11:04:20.44
40291,GLD0016,2,R,NA,NA,2023-11-30,2023-11-30 11:06:26.527,Keiko.Sherman,2023-11-30 11:04:24.6
40292,GLD0016,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:26.527,Keiko.Sherman,2023-11-30 11:04:27.077
40293,GLD0017,2,R,NA,NA,2023-11-30,2023-11-30 11:06:27.33,Keiko.Sherman,2023-11-30 11:04:38.643
40294,GLD0017,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:27.33,Keiko.Sherman,2023-11-30 11:04:41.473
40295,GLD0018,2,R,NA,NA,2023-11-30,2023-11-30 11:06:28.26,Keiko.Sherman,2023-11-30 11:04:43.93
40296,GLD0018,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:28.26,Keiko.Sherman,2023-11-30 11:04:46.327
40297,GLD0020,2,R,NA,NA,2023-11-30,2023-11-30 11:06:29.167,Keiko.Sherman,2023-11-30 11:04:48.23
40298,GLD0020,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:29.167,Keiko.Sherman,2023-11-30 11:04:52.83
40299,GLD0024,2,R,NA,NA,2023-11-30,2023-11-30 11:06:30.063,Keiko.Sherman,2023-11-30 11:04:55.387
40300,GLD0024,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:30.063,Keiko.Sherman,2023-11-30 11:04:58.687
40301,GLD0025,2,R,NA,NA,2023-11-30,2023-11-30 11:06:48.377,Keiko.Sherman,2023-11-30 11:05:00.617
40302,GLD0025,3,NA,NA,NA,2023-11-30,2023-11-30 11:06:48.377,Keiko.Sherman,2023-11-30 11:05:38.103
40303,GLD0028,3,NA,NA,NA,2023-11-30,2023-11-30 11:07:08.217,Keiko.Sherman,2023-11-30 11:06:53.82
40304,GLD0028,2,R,NA,NA,2023-11-30,2023-11-30 11:07:08.217,Keiko.Sherman,2023-11-30 11:06:56.777
40305,GLD0027,3,NA,NA,NA,2023-11-30,2023-11-30 11:07:12.597,Keiko.Sherman,2023-11-30 11:06:58.91
40306,GLD0027,2,R,NA,NA,2023-11-30,2023-11-30 11:07:12.597,Keiko.Sherman,2023-11-30 11:07:02.35
40307,ZSM0180,3,NA,NA,NA,2023-11-30,2023-11-30 11:08:07.57,Keiko.Sherman,2023-11-30 11:07:38.753
40308,ZSM0180,2,R,NA,NA,2023-11-30,2023-11-30 11:08:07.57,Keiko.Sherman,2023-11-30 11:07:41.483
40309,ZSM0181,3,NA,NA,NA,2023-11-30,2023-11-30 11:08:08.403,Keiko.Sherman,2023-11-30 11:07:43.95
40310,ZSM0181,2,R,NA,NA,2023-11-30,2023-11-30 11:08:08.403,Keiko.Sherman,2023-11-30 11:07:45.673
40311,ZSM0182,3,NA,NA,NA,2023-11-30,2023-11-30 11:08:37.513,Keiko.Sherman,2023-11-30 11:07:47.43
40312,ZSM0182,2,R,NA,NA,2023-11-30,2023-11-30 11:08:37.513,Keiko.Sherman,2023-11-30 11:07:56.103
40313,DNL0032,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:49.693,Keiko.Sherman,2023-11-30 11:11:02.203
40314,DNL0032,2,R,NA,NA,2023-11-30,2023-11-30 11:13:49.693,Keiko.Sherman,2023-11-30 11:11:05.817
40315,DNL0033,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:50.58,Keiko.Sherman,2023-11-30 11:11:07.763
40316,DNL0033,2,R,NA,NA,2023-11-30,2023-11-30 11:13:50.58,Keiko.Sherman,2023-11-30 11:11:11.353
40317,DNL0034,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:51.453,Keiko.Sherman,2023-11-30 11:11:13.533
40318,DNL0034,2,R,NA,NA,2023-11-30,2023-11-30 11:13:51.453,Keiko.Sherman,2023-11-30 11:11:17.343
40319,DNL0036,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:52.313,Keiko.Sherman,2023-11-30 11:11:21.017
40320,DNL0036,2,R,NA,NA,2023-11-30,2023-11-30 11:13:52.313,Keiko.Sherman,2023-11-30 11:11:26.133
40321,DNL0041,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:53.127,Keiko.Sherman,2023-11-30 11:11:28.053
40322,DNL0041,2,R,NA,NA,2023-11-30,2023-11-30 11:13:53.127,Keiko.Sherman,2023-11-30 11:11:31.8
40323,DNL0042,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:54.007,Keiko.Sherman,2023-11-30 11:11:36.96
40324,DNL0042,2,R,NA,NA,2023-11-30,2023-11-30 11:13:54.007,Keiko.Sherman,2023-11-30 11:11:41.703
40325,DNL0045,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:54.9,Keiko.Sherman,2023-11-30 11:11:43.547
40326,DNL0045,2,R,NA,NA,2023-11-30,2023-11-30 11:13:54.9,Keiko.Sherman,2023-11-30 11:11:46.217
40327,DNL0047,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:55.76,Keiko.Sherman,2023-11-30 11:11:47.863
40328,DNL0047,2,R,NA,NA,2023-11-30,2023-11-30 11:13:55.76,Keiko.Sherman,2023-11-30 11:11:50.863
40329,DNL0048,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:56.66,Keiko.Sherman,2023-11-30 11:11:52.54
40330,DNL0048,2,R,NA,NA,2023-11-30,2023-11-30 11:13:56.66,Keiko.Sherman,2023-11-30 11:11:55.19
40331,DNL0050,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:57.52,Keiko.Sherman,2023-11-30 11:11:57.383
40332,DNL0050,2,R,NA,NA,2023-11-30,2023-11-30 11:13:57.52,Keiko.Sherman,2023-11-30 11:12:01.11
40333,DNL0051,3,NA,NA,NA,2023-11-30,2023-11-30 11:13:58.517,Keiko.Sherman,2023-11-30 11:12:03.73
40334,DNL0051,2,R,NA,NA,2023-11-30,2023-11-30 11:13:58.517,Keiko.Sherman,2023-11-30 11:12:07.11
40335,DNL0057,3,NA,NA,NA,2023-11-30,2023-11-30 11:14:00.26,Keiko.Sherman,2023-11-30 11:12:10.967
40336,DNL0057,2,R,NA,NA,2023-11-30,2023-11-30 11:14:00.26,Keiko.Sherman,2023-11-30 11:12:23.71
40337,RDF0097,2,R,NA,NA,2023-11-30,2023-11-30 11:15:29.277,Keiko.Sherman,2023-11-30 11:14:54.243
40338,RDF0097,3,NA,NA,NA,2023-11-30,2023-11-30 11:15:29.277,Keiko.Sherman,2023-11-30 11:14:55.8
40339,RDF0100,3,NA,NA,NA,2023-11-30,2023-11-30 11:15:29.647,Keiko.Sherman,2023-11-30 11:15:02.713
40340,RDF0107,2,R,NA,NA,2023-11-30,2023-11-30 11:15:30.51,Keiko.Sherman,2023-11-30 11:15:07.547
40341,RDF0107,3,NA,NA,NA,2023-11-30,2023-11-30 11:15:30.51,Keiko.Sherman,2023-11-30 11:15:09.3
40342,RDF0113,2,R,NA,NA,2023-11-30,2023-11-30 11:15:42.287,Keiko.Sherman,2023-11-30 11:15:11.587
40343,RDF0113,3,NA,NA,NA,2023-11-30,2023-11-30 11:15:42.287,Keiko.Sherman,2023-11-30 11:15:13.253
40344,ASH0003,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:02.77,Keiko.Sherman,2023-11-30 11:16:11.373
40345,ASH0003,2,R,NA,NA,2023-11-30,2023-11-30 11:20:02.77,Keiko.Sherman,2023-11-30 11:16:13.567
40346,ASH0006,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:03.547,Keiko.Sherman,2023-11-30 11:16:15.423
40347,ASH0006,2,R,NA,NA,2023-11-30,2023-11-30 11:20:03.547,Keiko.Sherman,2023-11-30 11:18:25.297
40348,ASH0009,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:04.387,Keiko.Sherman,2023-11-30 11:18:27.7
40349,ASH0009,2,R,NA,NA,2023-11-30,2023-11-30 11:20:04.387,Keiko.Sherman,2023-11-30 11:18:29.963
40350,ASH0012,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:05.173,Keiko.Sherman,2023-11-30 11:18:31.703
40351,ASH0012,2,R,NA,NA,2023-11-30,2023-11-30 11:20:05.173,Keiko.Sherman,2023-11-30 11:18:35.65
40352,ASH0015,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:06.113,Keiko.Sherman,2023-11-30 11:18:37.477
40353,ASH0015,2,R,NA,NA,2023-11-30,2023-11-30 11:20:06.113,Keiko.Sherman,2023-11-30 11:18:40.523
40354,ASH0016,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:07.013,Keiko.Sherman,2023-11-30 11:18:42.363
40355,ASH0016,2,R,NA,NA,2023-11-30,2023-11-30 11:20:07.013,Keiko.Sherman,2023-11-30 11:18:45.113
40356,ASH0017,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:07.857,Keiko.Sherman,2023-11-30 11:18:46.857
40357,ASH0017,2,R,NA,NA,2023-11-30,2023-11-30 11:20:07.857,Keiko.Sherman,2023-11-30 11:18:49.633
40358,ASH0024,3,NA,NA,NA,2023-11-30,2023-11-30 11:20:08.26,Keiko.Sherman,2023-11-30 11:18:54.78
40359,ASH0027,3,NA,NA,NA,2023-11-30,2023-11-30 11:21:54.11,Keiko.Sherman,2023-11-30 11:18:57.89
40360,ASH0027,2,R,NA,NA,2023-11-30,2023-11-30 11:21:54.11,Keiko.Sherman,2023-11-30 11:19:32.017
40361,CRK0034,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:40.95,Keiko.Sherman,2023-11-30 11:24:12.23
40362,CRK0034,2,R,NA,NA,2023-11-30,2023-11-30 11:26:40.95,Keiko.Sherman,2023-11-30 11:24:15.77
40363,CRK0035,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:41.77,Keiko.Sherman,2023-11-30 11:24:17.74
40364,CRK0035,2,R,NA,NA,2023-11-30,2023-11-30 11:26:41.77,Keiko.Sherman,2023-11-30 11:24:20.203
40365,CRK0036,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:42.67,Keiko.Sherman,2023-11-30 11:24:22.243
40366,CRK0036,2,R,NA,NA,2023-11-30,2023-11-30 11:26:42.67,Keiko.Sherman,2023-11-30 11:24:27.18
40367,CRK0037,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:43.65,Keiko.Sherman,2023-11-30 11:24:29.333
40368,CRK0037,2,R,NA,NA,2023-11-30,2023-11-30 11:26:43.65,Keiko.Sherman,2023-11-30 11:24:32.087
40369,CRK0039,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:45.143,Keiko.Sherman,2023-11-30 11:24:33.737
40370,CRK0039,2,R,NA,NA,2023-11-30,2023-11-30 11:26:45.143,Keiko.Sherman,2023-11-30 11:24:36.65
40371,CRK0040,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:45.99,Keiko.Sherman,2023-11-30 11:24:38.69
40372,CRK0040,2,R,NA,NA,2023-11-30,2023-11-30 11:26:45.99,Keiko.Sherman,2023-11-30 11:24:40.47
40373,CRK0043,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:46.87,Keiko.Sherman,2023-11-30 11:24:45.403
40374,CRK0043,2,R,NA,NA,2023-11-30,2023-11-30 11:26:46.87,Keiko.Sherman,2023-11-30 11:24:50.48
40375,CRK0045,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:47.97,Keiko.Sherman,2023-11-30 11:24:52.477
40376,CRK0045,2,R,NA,NA,2023-11-30,2023-11-30 11:26:47.97,Keiko.Sherman,2023-11-30 11:24:54.363
40377,CRK0046,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:48.92,Keiko.Sherman,2023-11-30 11:24:58.29
40378,CRK0046,2,R,NA,NA,2023-11-30,2023-11-30 11:26:48.92,Keiko.Sherman,2023-11-30 11:25:02.393
40379,CRK0047,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:49.88,Keiko.Sherman,2023-11-30 11:25:04.437
40380,CRK0047,2,R,NA,NA,2023-11-30,2023-11-30 11:26:49.88,Keiko.Sherman,2023-11-30 11:25:09.127
40381,CRK0051,3,NA,NA,NA,2023-11-30,2023-11-30 11:26:50.973,Keiko.Sherman,2023-11-30 11:25:11.703
40382,CRK0051,2,R,NA,NA,2023-11-30,2023-11-30 11:26:50.973,Keiko.Sherman,2023-11-30 11:26:07.69
40383,WGJ0104,3,NA,NA,NA,2023-11-30,2023-11-30 11:28:24.943,Keiko.Sherman,2023-11-30 11:27:40.86
40384,WGJ0104,2,R,NA,NA,2023-11-30,2023-11-30 11:28:24.943,Keiko.Sherman,2023-11-30 11:27:42.93
40385,WGJ0118,3,NA,NA,NA,2023-11-30,2023-11-30 11:28:25.817,Keiko.Sherman,2023-11-30 11:27:45.903
40386,WGJ0118,2,R,NA,NA,2023-11-30,2023-11-30 11:28:25.817,Keiko.Sherman,2023-11-30 11:27:48.913
40387,WGJ0119,3,NA,NA,NA,2023-11-30,2023-11-30 11:28:26.77,Keiko.Sherman,2023-11-30 11:27:50.71
40388,WGJ0119,2,R,NA,NA,2023-11-30,2023-11-30 11:28:26.77,Keiko.Sherman,2023-11-30 11:27:53.137
40389,WGJ0120,3,NA,NA,NA,2023-11-30,2023-11-30 11:28:27.697,Keiko.Sherman,2023-11-30 11:27:55.003
40390,WGJ0120,2,R,NA,NA,2023-11-30,2023-11-30 11:28:27.697,Keiko.Sherman,2023-11-30 11:27:57.813
40391,WGJ0121,3,NA,NA,NA,2023-11-30,2023-11-30 11:28:28.74,Keiko.Sherman,2023-11-30 11:27:59.297
40392,WGJ0121,2,R,NA,NA,2023-11-30,2023-11-30 11:28:28.74,Keiko.Sherman,2023-11-30 11:28:01.627
40393,WGJ0128,3,NA,NA,NA,2023-11-30,2023-11-30 11:28:30.11,Keiko.Sherman,2023-11-30 11:28:03.44
40394,WGJ0128,2,R,NA,NA,2023-11-30,2023-11-30 11:28:30.11,Keiko.Sherman,2023-11-30 11:28:05.473
40395,JJB0197,3,NA,NA,NA,2023-11-30,2023-11-30 11:30:59.077,Keiko.Sherman,2023-11-30 11:29:40.273
40396,JJB0197,2,R,NA,NA,2023-11-30,2023-11-30 11:30:59.077,Keiko.Sherman,2023-11-30 11:29:44.423
40397,JJB0201,3,NA,NA,NA,2023-11-30,2023-11-30 11:30:59.86,Keiko.Sherman,2023-11-30 11:29:48.537
40398,JJB0201,2,R,NA,NA,2023-11-30,2023-11-30 11:30:59.86,Keiko.Sherman,2023-11-30 11:29:51.26
40399,JJB0203,3,NA,NA,NA,2023-11-30,2023-11-30 11:31:00.7,Keiko.Sherman,2023-11-30 11:29:52.98
40400,JJB0203,2,R,NA,NA,2023-11-30,2023-11-30 11:31:00.7,Keiko.Sherman,2023-11-30 11:29:54.907
40401,JJB0211,3,NA,NA,NA,2023-11-30,2023-11-30 11:31:01.597,Keiko.Sherman,2023-11-30 11:29:58.893
40402,JJB0211,2,R,NA,NA,2023-11-30,2023-11-30 11:31:01.597,Keiko.Sherman,2023-11-30 11:30:01.77
40403,JJB0214,3,NA,NA,NA,2023-11-30,2023-11-30 11:31:02.44,Keiko.Sherman,2023-11-30 11:30:03.71
40404,JJB0214,2,R,NA,NA,2023-11-30,2023-11-30 11:31:02.44,Keiko.Sherman,2023-11-30 11:30:05.87
40405,JJB0217,3,NA,NA,NA,2023-11-30,2023-11-30 11:31:03.34,Keiko.Sherman,2023-11-30 11:30:07.607
40406,JJB0217,2,R,NA,NA,2023-11-30,2023-11-30 11:31:03.34,Keiko.Sherman,2023-11-30 11:30:11.253
40407,JJB0219,3,NA,NA,NA,2023-11-30,2023-11-30 11:31:04.337,Keiko.Sherman,2023-11-30 11:30:12.973
40408,JJB0219,2,R,NA,NA,2023-11-30,2023-11-30 11:31:04.337,Keiko.Sherman,2023-11-30 11:30:15.513
40409,JJB0221,3,NA,NA,NA,2023-11-30,2023-11-30 11:31:05.327,Keiko.Sherman,2023-11-30 11:30:18.797
40410,JJB0221,2,R,NA,NA,2023-11-30,2023-11-30 11:31:05.327,Keiko.Sherman,2023-11-30 11:30:21.643
40411,JJB0222,3,NA,NA,NA,2023-11-30,2023-11-30 11:32:05.66,Keiko.Sherman,2023-11-30 11:30:23.773
40412,JJB0222,2,R,NA,NA,2023-11-30,2023-11-30 11:32:05.66,Keiko.Sherman,2023-11-30 11:30:37.273
40413,GMR0002,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:26.137,Keiko.Sherman,2023-11-30 11:35:48.41
40414,GMR0002,2,R,NA,NA,2023-11-30,2023-11-30 11:37:26.137,Keiko.Sherman,2023-11-30 11:35:51.187
40415,GMR0004,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:26.993,Keiko.Sherman,2023-11-30 11:35:53.163
40416,GMR0004,2,R,NA,NA,2023-11-30,2023-11-30 11:37:26.993,Keiko.Sherman,2023-11-30 11:35:57.207
40417,GMR0006,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:27.883,Keiko.Sherman,2023-11-30 11:35:58.9
40418,GMR0006,2,R,NA,NA,2023-11-30,2023-11-30 11:37:27.883,Keiko.Sherman,2023-11-30 11:36:13.387
40419,GMR0008,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:28.71,Keiko.Sherman,2023-11-30 11:36:16.17
40420,GMR0008,2,R,NA,NA,2023-11-30,2023-11-30 11:37:28.71,Keiko.Sherman,2023-11-30 11:36:19.603
40421,GMR0009,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:29.693,Keiko.Sherman,2023-11-30 11:36:22.063
40422,GMR0009,2,R,NA,NA,2023-11-30,2023-11-30 11:37:29.693,Keiko.Sherman,2023-11-30 11:36:24.87
40423,GMR0012,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:30.727,Keiko.Sherman,2023-11-30 11:36:26.72
40424,GMR0012,2,R,NA,NA,2023-11-30,2023-11-30 11:37:30.727,Keiko.Sherman,2023-11-30 11:36:30.98
40425,GMR0014,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:31.697,Keiko.Sherman,2023-11-30 11:36:32.817
40426,GMR0014,2,R,NA,NA,2023-11-30,2023-11-30 11:37:31.697,Keiko.Sherman,2023-11-30 11:36:35.65
40427,GMR0016,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:32.703,Keiko.Sherman,2023-11-30 11:36:37.42
40428,GMR0016,2,R,NA,NA,2023-11-30,2023-11-30 11:37:32.703,Keiko.Sherman,2023-11-30 11:36:40
40429,GMR0018,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:33.54,Keiko.Sherman,2023-11-30 11:36:41.747
40430,GMR0018,2,R,NA,NA,2023-11-30,2023-11-30 11:37:33.54,Keiko.Sherman,2023-11-30 11:36:43.687
40431,GMR0019,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:34.527,Keiko.Sherman,2023-11-30 11:36:45.347
40432,GMR0019,2,R,NA,NA,2023-11-30,2023-11-30 11:37:34.527,Keiko.Sherman,2023-11-30 11:36:47.537
40433,GMR0020,3,NA,NA,NA,2023-11-30,2023-11-30 11:37:35.917,Keiko.Sherman,2023-11-30 11:36:49.527
40434,GMR0020,2,R,NA,NA,2023-11-30,2023-11-30 11:37:35.917,Keiko.Sherman,2023-11-30 11:36:52.15
40435,GMR0021,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:54.65,Keiko.Sherman,2023-11-30 11:38:18.417
40436,GMR0021,2,R,NA,NA,2023-11-30,2023-11-30 11:39:54.65,Keiko.Sherman,2023-11-30 11:38:20.703
40437,GMR0022,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:55.047,Keiko.Sherman,2023-11-30 11:38:23.293
40438,GMR0025,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:55.92,Keiko.Sherman,2023-11-30 11:38:25.397
40439,GMR0025,2,R,NA,NA,2023-11-30,2023-11-30 11:39:55.92,Keiko.Sherman,2023-11-30 11:38:28.98
40440,GMR0027,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:56.837,Keiko.Sherman,2023-11-30 11:38:34.527
40441,GMR0027,2,R,NA,NA,2023-11-30,2023-11-30 11:39:56.837,Keiko.Sherman,2023-11-30 11:38:38.283
40442,GMR0028,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:57.81,Keiko.Sherman,2023-11-30 11:38:40.223
40443,GMR0028,2,R,NA,NA,2023-11-30,2023-11-30 11:39:57.81,Keiko.Sherman,2023-11-30 11:38:45.667
40444,GMR0031,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:58.75,Keiko.Sherman,2023-11-30 11:38:50.277
40445,GMR0031,2,R,NA,NA,2023-11-30,2023-11-30 11:39:58.75,Keiko.Sherman,2023-11-30 11:38:57.377
40446,GMR0032,3,NA,NA,NA,2023-11-30,2023-11-30 11:39:59.61,Keiko.Sherman,2023-11-30 11:39:01.977
40447,GMR0032,2,R,NA,NA,2023-11-30,2023-11-30 11:39:59.61,Keiko.Sherman,2023-11-30 11:39:05.457
40448,GMR0034,3,NA,NA,NA,2023-11-30,2023-11-30 11:40:00.547,Keiko.Sherman,2023-11-30 11:39:07.35
40449,GMR0034,2,R,NA,NA,2023-11-30,2023-11-30 11:40:00.547,Keiko.Sherman,2023-11-30 11:39:13.373
40450,GMR0037,3,NA,NA,NA,2023-11-30,2023-11-30 11:40:01.357,Keiko.Sherman,2023-11-30 11:39:15.21
40451,GMR0037,2,R,NA,NA,2023-11-30,2023-11-30 11:40:01.357,Keiko.Sherman,2023-11-30 11:39:19.45
40452,GMR0038,3,NA,NA,NA,2023-11-30,2023-11-30 11:40:02.307,Keiko.Sherman,2023-11-30 11:39:21.053
40453,GMR0038,2,R,NA,NA,2023-11-30,2023-11-30 11:40:02.307,Keiko.Sherman,2023-11-30 11:39:24.243
40454,CTP0001,2,R,NA,NA,2023-11-30,2023-11-30 11:42:38.837,Keiko.Sherman,2023-11-30 11:40:51.227
40455,CTP0001,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:38.837,Keiko.Sherman,2023-11-30 11:40:53.983
40456,CTP0002,2,R,NA,NA,2023-11-30,2023-11-30 11:42:39.63,Keiko.Sherman,2023-11-30 11:40:55.91
40457,CTP0002,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:39.63,Keiko.Sherman,2023-11-30 11:40:58.35
40458,CTP0003,2,R,NA,NA,2023-11-30,2023-11-30 11:42:40.53,Keiko.Sherman,2023-11-30 11:41:00.143
40459,CTP0003,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:40.53,Keiko.Sherman,2023-11-30 11:41:02.327
40460,CTP0004,2,R,NA,NA,2023-11-30,2023-11-30 11:42:41.353,Keiko.Sherman,2023-11-30 11:41:04.203
40461,CTP0004,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:41.353,Keiko.Sherman,2023-11-30 11:41:06.61
40462,CTP0005,2,R,NA,NA,2023-11-30,2023-11-30 11:42:42.77,Keiko.Sherman,2023-11-30 11:41:08.457
40463,CTP0005,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:42.77,Keiko.Sherman,2023-11-30 11:41:10.797
40464,CTP0007,2,R,NA,NA,2023-11-30,2023-11-30 11:42:43.29,Keiko.Sherman,2023-11-30 11:41:16.637
40465,CTP0008,2,R,NA,NA,2023-11-30,2023-11-30 11:42:44.24,Keiko.Sherman,2023-11-30 11:41:19.417
40466,CTP0008,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:44.24,Keiko.Sherman,2023-11-30 11:41:21.88
40467,CTP0009,2,R,NA,NA,2023-11-30,2023-11-30 11:42:45.257,Keiko.Sherman,2023-11-30 11:41:23.74
40468,CTP0009,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:45.257,Keiko.Sherman,2023-11-30 11:41:25.653
40469,CTP0011,2,R,NA,NA,2023-11-30,2023-11-30 11:42:46.07,Keiko.Sherman,2023-11-30 11:41:29.803
40470,CTP0011,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:46.07,Keiko.Sherman,2023-11-30 11:41:33.113
40471,CTP0013,2,R,NA,NA,2023-11-30,2023-11-30 11:42:47.023,Keiko.Sherman,2023-11-30 11:41:35.223
40472,CTP0013,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:47.023,Keiko.Sherman,2023-11-30 11:41:39.423
40473,CTP0016,2,R,NA,NA,2023-11-30,2023-11-30 11:42:48.067,Keiko.Sherman,2023-11-30 11:41:41.993
40474,CTP0016,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:48.067,Keiko.Sherman,2023-11-30 11:41:45.417
40475,CTP0023,2,R,NA,NA,2023-11-30,2023-11-30 11:42:49.77,Keiko.Sherman,2023-11-30 11:41:48.003
40476,CTP0023,3,NA,NA,NA,2023-11-30,2023-11-30 11:42:49.77,Keiko.Sherman,2023-11-30 11:41:50.183
40477,CTP0024,2,R,NA,NA,2023-11-30,2023-11-30 11:42:50.64,Keiko.Sherman,2023-11-30 11:41:55.01
40478,ZSM0185,3,NA,NA,NA,2023-11-30,2023-11-30 11:44:05.91,Keiko.Sherman,2023-11-30 11:43:30.333
40479,ZSM0185,2,R,NA,NA,2023-11-30,2023-11-30 11:44:05.91,Keiko.Sherman,2023-11-30 11:43:33.98
40480,ZSM0187,3,NA,NA,NA,2023-11-30,2023-11-30 11:44:01.12,Keiko.Sherman,2023-11-30 11:43:35.733
40481,ZSM0187,2,R,NA,NA,2023-11-30,2023-11-30 11:44:01.12,Keiko.Sherman,2023-11-30 11:43:38.117
40482,ZSM0188,3,NA,NA,NA,2023-11-30,2023-11-30 11:43:59.95,Keiko.Sherman,2023-11-30 11:43:39.963
40483,ZSM0188,2,R,NA,NA,2023-11-30,2023-11-30 11:43:59.95,Keiko.Sherman,2023-11-30 11:43:42.103
40484,ZSM0189,3,NA,NA,NA,2023-11-30,2023-11-30 11:43:58.747,Keiko.Sherman,2023-11-30 11:43:43.927
40485,ZSM0189,2,R,NA,NA,2023-11-30,2023-11-30 11:43:58.747,Keiko.Sherman,2023-11-30 11:43:49.767
40486,ETF0224,2,R,NA,NA,2023-11-30,2023-11-30 11:46:14.43,Keiko.Sherman,2023-11-30 11:44:41.357
