Specimen,TH,JAR,JAR_PrevStorage,INVENTORIED,INVENTORY_DATE,CAVIAL,CALTEETH,DECALTEETH,DEVIALS,SECTIONS,VIALSTORE,SLIDESTORE,IMAGE,CurateDate,EditDate,EditUser,RecordCreationDate
ADO0047,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0048,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0049,9019,227,NA,NA,NA,NA,NA,NA,1,Y,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0050,9018,227,NA,NA,NA,NA,NA,NA,1,NA,C,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0051,6763,227,NA,NA,2011-08-02,1,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0052,12134,227,NA,NA,2011-08-08,NA,NA,NA,1,NA,C,Y,NA,NA,2017-11-29 15:49:34.367,Kerri.Danil,2017-09-21 14:08:38.7
ADO0053,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,C,Y,NA,NA,2017-11-29 15:49:38.093,Kerri.Danil,2017-09-21 14:08:38.7
ADO0054,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0055,9017,227,NA,NA,NA,NA,NA,NA,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0056,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0057,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
ADO0058,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0001,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0002,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0003,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0004,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0005,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0009,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0010,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0012,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0013,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0014,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0015,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0016,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0017,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0018,NA,372,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0019,NA,372,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0020,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0021,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0022,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0023,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0025,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0026,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0027,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0028,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0029,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0030,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0031,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0032,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0033,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0034,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0035,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0036,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0037,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0038,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0039,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0040,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0041,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0042,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0043,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0044,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0045,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0046,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0047,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0048,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0049,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0050,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0051,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0053,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0055,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0057,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0058,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0059,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0060,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0061,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0062,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0063,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0064,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0065,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0070,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0071,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0072,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0073,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0074,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0075,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0079,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0080,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0081,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0083,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0084,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0085,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0086,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0087,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0088,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0089,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0090,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0091,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0092,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0093,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0094,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0095,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0096,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0098,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0102,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0103,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0104,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0105,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0106,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0107,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0108,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0109,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0110,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0111,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0112,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0113,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0114,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0120,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0122,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0130,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0131,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0132,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0136,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0137,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0138,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0161,NA,372,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0162,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0163,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0164,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0165,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0166,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0167,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0168,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0169,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0170,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0171,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0172,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0173,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0174,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0175,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0177,6307,9999,NA,NA,NA,NA,NA,1,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0178,6308,9999,NA,NA,NA,NA,NA,1,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0179,6309,372,9999,NA,NA,NA,NA,1,1,Y,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0180,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0181,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0182,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0183,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0184,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0185,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0186,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0187,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0193,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0194,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0195,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0196,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0197,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0201,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0204,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0205,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0206,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0207,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0208,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0209,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0216,NA,366,9999,1,2005-05-20,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0217,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0220,14153,366,9999,1,2012-03-28,NA,NA,NA,1,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0221,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0222,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0224,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0225,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0226,14154,366,9999,1,2012-03-28,NA,NA,NA,1,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0227,NA,366,9999,1,2005-05-20,NA,NA,NA,NA,NA,NA,Y,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0228,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0229,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0230,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0231,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0232,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0233,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0260,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0265,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0266,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0267,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
AEC0268,NA,9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-21 14:08:38.7,NA,2017-09-21 14:08:38.7
