ID,Specimen,Age,IsAnalysisQuality,EstimationMethod,AgeReader1,ReaderID1,AgeReader2,ReaderID2,AgeReader3,ReaderID3,AgeReader4,ReaderID4,EditDate,EditUser,RecordCreationDate
7948,NEB0043,0,Y,Pooled Mean         ,0,24,0,19,NA,NA,NA,NA,2016-11-09 14:35:45.27,Kerri.Danil,2016-11-09 14:32:29.47
7949,NEB0045,0,Y,Mean Reader 1 & 2   ,0,24,0,19,NA,NA,NA,NA,2016-05-03 15:49:12.41,Kerri.Danil,2016-05-03 15:44:33.533
7950,NEB0046,0.716666668666667,Y,Pooled Mean         ,0.933333337333333,24,0.5,19,NA,NA,NA,NA,2016-11-09 14:35:44.59,Kerri.Danil,2016-11-09 14:32:29.473
7951,NEB0047,20.1666666666667,Y,Mean Reader 1 & 2   ,20,24,20.3333333333333,19,NA,NA,NA,NA,2016-05-03 15:49:12.403,Kerri.Danil,2016-05-03 15:44:33.537
7952,NEB0048,24.8333333333333,Y,Mean Reader 1 & 2   ,26,24,23.6666666666667,19,NA,NA,NA,NA,2016-05-03 15:49:12.407,Kerri.Danil,2016-05-03 15:44:33.537
7953,NEB0052,2.7,Y,Mean Reader 1 & 2   ,3,24,2.25,19,NA,NA,NA,NA,2016-05-04 08:35:49.46,Kerri.Danil,2016-05-03 15:44:33.54
7954,NEB0053,0.621666666666667,Y,Mean Reader 1 & 2   ,0.743333333333333,24,0.5,19,NA,NA,NA,NA,2016-05-03 15:49:12.4,Kerri.Danil,2016-05-03 15:44:33.54
7955,NEB0058,0.0083333335,Y,Pooled Mean         ,0,24,0.016666667,19,NA,NA,NA,NA,2016-11-09 14:35:44.057,Kerri.Danil,2016-11-09 14:32:29.477
7956,NEB0059,19.8333333333333,Y,Mean Reader 1 & 2   ,21,24,18.6666666666667,19,NA,NA,NA,NA,2016-05-03 15:49:12.393,Kerri.Danil,2016-05-03 15:44:33.543
7957,NEB0061,0.138333334,Y,Pooled Mean         ,0.166666669,24,0.109999999,19,NA,NA,NA,NA,2016-11-09 14:35:43.193,Kerri.Danil,2016-11-09 14:32:29.477
7958,NEB0062,6.33333333333333,Y,Pooled Mean         ,6.66666666666667,24,6,19,NA,NA,NA,NA,2016-11-09 14:35:38.323,Kerri.Danil,2016-11-09 14:32:29.48
7959,NEB0063,0.824999998,Y,Pooled Mean         ,0.899999996,24,0.75,19,NA,NA,NA,NA,2016-11-09 14:35:42.57,Kerri.Danil,2016-11-09 14:32:29.48
7960,NEB0065,12.3333333333333,Y,Mean Reader 1 & 2   ,11,24,13.6666666666667,19,NA,NA,NA,NA,2016-05-03 15:49:12.383,Kerri.Danil,2016-05-03 15:44:33.547
7961,NEB0067,12.8333333333333,Y,Pooled Mean         ,11.3333333333333,24,14.3333333333333,19,NA,NA,NA,NA,2016-11-09 14:35:37.61,Kerri.Danil,2016-11-09 14:32:29.483
7962,NEB0068,20.1666666666667,Y,Pooled Mean         ,21.3333333333333,24,19,19,NA,NA,NA,NA,2016-11-09 14:35:37.133,Kerri.Danil,2016-11-09 14:32:29.487
7963,NEB0069,19.6666666666667,Y,Pooled Mean         ,19.6666666666667,24,19.6666666666667,19,NA,NA,NA,NA,2016-11-09 14:35:35.893,Kerri.Danil,2016-11-09 14:32:29.49
7964,NEB0070,21.5,Y,Pooled Mean         ,22.3333333333333,24,20.6666666666667,19,NA,NA,NA,NA,2016-11-09 14:35:36.653,Kerri.Danil,2016-11-09 14:32:29.49
7965,NEB0071,13.6666666666667,Y,Pooled Mean         ,13,24,14.3333333333333,19,NA,NA,NA,NA,2016-11-09 14:35:34.963,Kerri.Danil,2016-11-09 14:32:29.493
7966,NEB0072,1,Y,Pooled Mean         ,1,24,1,19,NA,NA,NA,NA,2016-11-09 14:35:35.453,Kerri.Danil,2016-11-09 14:32:29.493
7967,NEB0074,2.70833333333333,Y,Pooled Mean         ,2.91666666666667,24,2.5,19,NA,NA,NA,NA,2016-11-09 14:35:34.48,Kerri.Danil,2016-11-09 14:32:29.497
7968,NEB0075,13.5,Y,Pooled Mean         ,14,24,13,19,NA,NA,NA,NA,2016-11-09 14:35:33.96,Kerri.Danil,2016-11-09 14:32:29.5
7969,NML0002,14.1666666666667,Y,Mean                ,12,24,16.3333333333333,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
7970,NRM0014,14,Y,Mean                ,14,20,13,21,15.6666666666667,24,12.3333333333333,19,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7971,NRM0023,6.5,Y,Mean                ,6,20,6,21,6.33333333333333,24,6.66666666666667,19,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7972,NUC0417,13.1,Y,NA,13.1,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7973,NWV0001,1.16666666666667,Y,Mean                ,1.16666666666667,20,1.16666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7974,NWV0002,17.1666666666667,Y,Mean                ,18,20,16.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7975,NWV0005,3.41666666666667,Y,Mean                ,3.83333333333333,20,3,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7976,NWV0006,1.83333333333333,Y,Mean                ,1.66666666666667,20,2,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7977,NWV0033,1.25,Y,NA,1.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.72
7978,NWV0048,1.25,Y,NA,1.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.72
7979,NWV0058,2.25,Y,NA,2.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.72
7980,NWV0074,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:09:37.723
7981,NWV0104,14.6666666666667,Y,Mean                ,13.6666666666667,20,15.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7982,NWV0112,13.875,Y,Mean                ,14.75,20,13,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7983,NWV0121,12.1666666666667,Y,Mean                ,12.6666666666667,20,11.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7984,NWV0123,13,Y,Mean                ,13.6666666666667,20,12.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7985,NWV0124,12,Y,Mean                ,12,20,12,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7986,NWV0128,12.3333333333333,Y,Mean                ,13,20,11.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7987,NWV0130,16.1666666666667,Y,Mean                ,18,20,14.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7988,NWV0132,12.5,Y,Mean                ,12.6666666666667,20,12.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7989,NWV0134,25.1666666666667,Y,Mean                ,32.6666666666667,20,17.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7990,NWV0138,11.3333333333333,Y,Mean                ,9.66666666666667,20,13,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7991,NWV0139,14.8333333333333,Y,Mean                ,13.6666666666667,20,16,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
7992,NXH0004,6.25,Y,Mean                ,5.66666666666667,24,6.83333333333333,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
7993,OB6-MA-21/5/05,9.29411764705882,Y,Mean                ,12,19,4.33333333333333,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.053
7994,OBIMALI-14/04/05,8.1666667,Y,Mean                ,12.3333,19,4,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
7995,OBRE04-10/11,4.83333333333333,Y,Mean                ,5,19,4.66666666666667,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.057
7996,OBRE04-27/09,0,Y,Mean                ,0,19,0,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.057
7997,OBRE05-01/03,0,Y,Mean                ,0,19,0,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.057
7998,OBRE05-06/01,9.16666666666667,Y,Mean                ,8.66666666666667,19,9.66666666666667,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.057
7999,OBRE05-17/12,12,Y,Mean                ,12.6666666666667,19,11.3333333333333,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.057
8000,OBRE05-20/01,0,Y,Mean                ,0,19,0,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.057
8001,OBRE05-24/05,0.055,Y,Mean                ,0,19,0.11,24,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2015-08-31 14:43:46.06
8002,OS 0013,0.8,Y,NA,0.8,15,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8003,OS 0014,15.8,Y,NA,15.8,15,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8004,OS 0015,8.7,Y,NA,8.7,15,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8005,OS 0016,3.5,Y,NA,3.5,15,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8006,OS 0017,2.6,Y,NA,2.6,15,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8007,OS 0023,4.8,Y,NA,4.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8008,OS 0031,7.5,Y,Mean: ReaderID_1 & 2,7,6,8,9,6.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8009,OS 0033,7,Y,Mean: ReaderID_1 & 2,6,6,8,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8010,OS 0037,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8011,OS 0038,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8012,OS 0040,13.5,Y,Mean: ReaderID_1 & 2,15,6,12,9,14.8,1,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8013,OS 0041,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8014,OXA0011,1.58333333333334,Y,Mean                ,2,24,1.16666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
8015,PAC0004,12,Y,Mean                ,12,6,12,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8016,PAC0008,10,Y,Mean                ,10,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8017,PAC0009,4,Y,Mean                ,4,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8018,PAC0010,7.75,Y,Mean                ,7.5,6,8,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8019,PAC0014,1.85,Y,Mean                ,2,6,1.7,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8020,PAC0017,15,Y,Mean                ,15,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8021,PAC0019,29,Y,Mean                ,29,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8022,PAC0020,13,Y,Mean                ,13,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8023,PAC0027,16,Y,Mean                ,12.5,6,19.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8024,PAC0028,12,Y,Mean                ,13,6,11,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8025,PAC0035,11.5,Y,Mean                ,11,6,12,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8026,PAC0038,19.25,Y,Mean                ,20,6,18.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8027,PAH0009,7.33333333333333,Y,Mean                ,9,20,10,21,7,24,7.66666666666667,19,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8028,PAH0025,0,Y,Consensus           ,0,20,0,22,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8029,PAH0027     ,2.66666666666667,Y,Mean                ,2.5,20,3,24,2.33333333333333,19,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8030,PAT0001,15.5,Y,Mean                ,12,6,19,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8031,PAT0002,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8032,PAT0003,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8033,PAT0005,10.05,Y,Mean                ,10,6,10.1,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8034,PAT0006,2.5,Y,Mean: ReaderID_1 & 2,2.5,6,2.5,9,3.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8035,PAT0007,0.9,Y,NA,0.9,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8036,PAT0008,2.05,Y,Mean                ,1.8,6,2.3,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8037,PAT0009,15.5,Y,Mean: ReaderID_1 & 2,16,6,15,9,9.7,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8038,PAT0011,7.5,Y,NA,7.5,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8039,PAT0012,2.4,Y,NA,2.4,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8040,PAT0013,2.4,Y,Mean                ,2.3,6,2.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8041,PAT0014,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8042,PAT0015,4.25,Y,Mean: ReaderID_1 & 2,3.5,6,5,9,5.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8043,PAT0017,10.6,Y,NA,10.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8044,PAT0018,2.25,Y,Mean: ReaderID_1 & 2,2,6,2.5,9,3.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8045,PAT0020,4.38,Y,Mean: ReaderID_1 & 2,4.5,6,4.25,18,5.9,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8046,PAT0021,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8047,PAT0022,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8048,PAT0023,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8049,PAT0024,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8050,PAT0025,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8051,PAT0026,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8052,PAT0027,2.6,Y,NA,2.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8053,PAT0028,14.5,Y,Mean: ReaderID_1 & 2,17,6,12,18,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8054,PAT0029,5,Y,NA,5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8055,PAT0030,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8056,PAT0031,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8057,PAT0032,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8058,PAT0033,10.7,Y,NA,10.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8059,PAT0034,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8060,PAT0035,2.6,Y,NA,2.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8061,PAT0036,22,Y,Mean: ReaderID_1 & 2,19,6,25,18,11.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8062,PAT0037,3.8,Y,NA,3.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8063,PAT0038,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8064,PAT0039,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8065,PAT0040,19.83,Y,Mean: ReaderID_1 & 2,23.67,6,16,18,8.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8066,PAT0041,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8067,PAT0044,9.75,Y,Mean: ReaderID_1 & 2,10,6,9.5,9,6.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8068,PAT0045,16,Y,Mean: ReaderID_1 & 2,17,6,15,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8069,PAT0046,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8070,PAT0047,7.8,Y,NA,7.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8071,PAT0049,1.05,Y,Mean: ReaderID_1 & 2,1.1,6,1,9,0.9,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8072,PAT0050,1.7,Y,NA,1.7,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8073,PAT0052,21,Y,Mean                ,20,6,22,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8074,PAT0053,3.6,Y,NA,3.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8075,PAT0054,12,Y,Mean                ,12,6,12,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8076,PAT0055,8.75,Y,Mean: ReaderID_1 & 2,8.5,6,9,9,7.4,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8077,PAT0056,11.5,Y,Mean: ReaderID_1 & 2,11,6,12,9,6.6,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8078,PAT0057,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8079,PAT0058,9.5,Y,NA,9.5,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8080,PAT0059,19,Y,Mean: ReaderID_1 & 2,18,6,20,9,10.2,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8081,PAT0060,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8082,PAT0061,8.7,Y,NA,8.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8083,PAT0063,3.3,Y,NA,3.3,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8084,PAT0064,1.35,Y,Mean                ,1.2,6,1.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8085,PAT0065,4.5,Y,NA,4.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8086,PAT0068,25.5,Y,Mean: ReaderID_1 & 2,33,6,18,18,9.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8087,PAT0069,9.8,Y,NA,9.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8088,PAT0070,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8089,PAT0071,17,Y,Mean: ReaderID_1 & 2,15,6,19,9,18.7,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8090,PAT0072,5.5,Y,NA,5.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8091,PAT0073,8.5,Y,NA,8.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8092,PAT0074,14.25,Y,Mean: ReaderID_1 & 2,15,6,13.5,9,10.4,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8093,PAT0075,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8094,PAT0076,13,Y,Mean                ,15,6,11,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8095,PAT0077,11.8,Y,NA,11.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8096,PAT0078,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8097,PAT0079,3.5,Y,NA,3.5,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8098,PAT0080,1.32,Y,Mean                ,1.23,6,1.4,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8099,PAT0081,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8100,PAT0084,1.8,Y,Mean                ,1.8,6,1.8,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8101,PAT0085,2.5,Y,NA,2.5,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8102,PAT0086,2.15,Y,Mean: ReaderID_1 & 2,2.3,6,2,9,1.7,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8103,PAT0088,1.85,Y,Mean                ,1.7,6,2,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8104,PAT0089,8.6,Y,NA,8.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8105,PAT0090,2.95,Y,Mean: ReaderID_1 & 2,2.9,6,3,9,2.1,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8106,PAT0091,1.6,Y,NA,1.6,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8107,PAT0092,7.7,Y,NA,7.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8108,PAT0093,13,Y,Mean: ReaderID_1 & 2,10,6,16,9,13.4,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8109,PAT0094,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8110,PAT0095,11.75,Y,Mean: ReaderID_1 & 2,11.5,6,12,9,7.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8111,PAT0097,8,Y,NA,8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8112,PAT0098,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8113,PAT0099,6,Y,NA,6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8114,PAT0100,24.25,Y,Mean: ReaderID_1 & 2,27.5,6,21,18,10.7,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8115,PAT0101,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8116,PAT0102,8.6,Y,NA,8.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8117,PAT0103,11,Y,Mean                ,10,6,12,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8118,PAT0104,11.5,Y,Mean: ReaderID_1 & 2,13.5,6,9.5,18,6.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8119,PAT0105,4.7,Y,NA,4.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
8120,PAT0107,5.8,Y,NA,5.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
